004130300661,ESSEVRYDY,JMB FLKY HMSTY 8CT,12,16   OZ,01/01/2017,1.8,0.1,15.6,13.80,1.15,1.8,1.44,1.44,1.44,1.44,1.44,1.44,,1.44,1.44,N,N
004130300662,ESSEVRYDY,JUMBO BTR BISC 8CT,12,16   OZ,01/01/2017,1.8,0.1,15.6,13.80,1.15,1.8,1.44,1.44,1.44,1.44,1.44,1.44,,1.44,1.44,N,N
089177000020,{GOOD BE,MANGO JUICE DRINK,6,32FZ,01/01/2017,2.1,0.1,18.32,16.22,2.70,2.1,2.1,2.1,2.1,2.1,,,,,,N,N
085122000360,{CHAMELEO,BEVERAGE RTD ORGNL,12,10   FZ,01/01/2017,3.96,0.1,34.42,30.46,2.54,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
085122000361,{CHAMELEO,BEVERAGE RTD MOCHA,12,10   FZ,01/01/2017,3.96,0.1,34.42,30.46,2.54,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
085122000362,{CHAMELEO,BEVERAGE RTD VAN,12,10   FZ,01/01/2017,3.96,0.1,34.42,30.46,2.54,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
089177000216,{GOODBELL,POMGRNT BLACKBERRY,6,32   OZ,01/01/2017,2.1,0.1,18.32,16.22,2.70,2.1,2.1,2.1,2.1,2.1,,,,,,N,N
089177000212,{GOOD BLY, BLUEBERRY DRINK J,6,32   OZ,01/01/2017,2.1,0.1,18.32,16.22,2.70,2.1,2.1,2.1,2.1,2.1,,,,,,N,N
002033710016,CLYDES,CAKE DONUT 6CT,12,12OZ,02/26/2017,2.2,0.1,19.13,16.93,1.41,,,,,,,,1.2,2.2,2.2,N,N
002033713316,CLYDES,PWDR CAKE DNT 6PK,12,12.6OZ,02/26/2017,2.2,0.1,19.13,16.93,1.41,,,,,,,,1.2,2.2,2.2,N,N
002033711016,CLYDES,CHOC ICD CK DNT 6C,12,13.2OZ,02/26/2017,2.2,0.1,19.13,16.93,1.41,,,,,,,,1.2,2.2,2.2,N,N
003907302165,KRETSCHMR,HAM HONEY SMOKED,1,12   LB,01/01/2017,0.35,0.1,3.0414,2.69,2.69,0.35,0.35,0.35,,,,0.25,0.25,0.25,,N,N
003907302182,KRETSCHMR,SMKD VIRGINIA HAM,1,11.5 LB,01/01/2017,0.35,0.1,3.0414,2.69,2.69,0.35,0.35,0.35,,,,0.25,0.25,0.25,,N,N
001783910812, MRSGERRY,MACARONI BASE SALD,24,12LB,01/01/2017,4.8,0.1,41.56,36.76,1.53,4.8,4.8,4.8,,,,,,,,N,N
001910000000,JERGENS,WET SKIN MSTRZ FS,18,10   FZ,01/01/2017,9.9,0.1,86.22,76.32,4.24,9.9,9.9,9.9,9.9,9.9,,,,,,Y,Y
007830005907,PLAYTEX,LIL GRIPR SPOUTLES,2,1    CT,01/01/2017,0.6,0.1,5.24,4.64,2.32,0.6,0.6,0.6,0.6,,,,,,,N,N
003764610120,THERAMED,THERAMED UNIV COLD,1,1CT,02/19/2017,1.0,0.1,8.67,7.67,7.67,,,,,,,,1.0,1.0,1.0,N,N
030997869520,COLORSILK,2N BROWN BLACK,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869560,COLORSILK,6A DARK ASH BLONDE,3,1    CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997662361,COLORSILK,6N DARK BLONDE,3,1    CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869510,COLORSILK,1N BLACK,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869543,COLORSILK,4G MED GOLD BROWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997662348,COLORSILK,4B BURGUNDY,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869532,COLORSILK,3RB DK MAHGNY BRWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869530,COLORSILK,3N DARK BROWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869541,COLORSILK,4N MEDIUM BROWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869551,COLORSILK,5N LIGHT BROWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997732603,COLORSILK,UL BL 11G,3,1    CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869550,COLORSILK,5A LIGHT ASH BROWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869554,COLORSILK,LIGHT GOLDEN BROWN,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869547,COLORSILK,MED RICH BRN (47/4,3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997662312,COLORSILK,NAT BLUBLK (12/BB),3,1CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869511,COLORSILK,SOFT BLACK (11/1WN,3,1    CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
030997869534,COLORSILK,DEEP BURGUNDY(34/3,3,1    CT,01/01/2017,0.9,0.1,7.82,6.92,2.31,0.9,0.9,0.9,0.9,,,,0.9,0.9,0.9,N,N
001150900205,SEA BOND,DENTURE UPPERS,4,30CT,01/01/2017,2.0,0.1,17.44,15.44,3.86,2.0,2.0,2.0,2.0,,,,,,,N,N
001150900206,SEABOND,DENTURE LOWERS,4,30CT,01/01/2017,2.0,0.1,17.44,15.44,3.86,2.0,2.0,2.0,2.0,,,,,,,N,N
031284351050,BAYER,XTRA STRN BACK/BDY,6,50CT,01/01/2017,3.0,0.1,26.04,23.04,3.84,3.0,3.0,3.0,3.0,,,,,,,N,N
004203710491,BC,HEADACHE PWDR CHRY,12,24   CT,01/01/2017,6.0,0.1,52.32,46.32,3.86,6.0,6.0,6.0,6.0,,,,6.0,6.0,6.0,N,N
030065143302,SYSTANE,BALANCE,6,.33FZ,01/22/2017,6.0,0.1,52.2,46.20,7.70,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,N,N
030065143105,SYSTANE,ULTRA,6,10   ML,01/22/2017,6.0,0.1,52.2,46.20,7.70,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,N,N
084105804101,SCHICK,INTUITION MOIST RZ,1,1    CT,01/01/2017,1.0,0.1,8.68,7.68,7.68,1.0,1.0,1.0,1.0,,,,,,,N,N
001910021582,JERGENS,WET SKIN MST CONUT,6,10   FZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910021581,JERGENS,WET SKN MST MONOI,6,10   FZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910021824,JERGENS,LOTION COCONUT,6,16.8 FZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910022825,JERGENS,WET SKIN MST ARGAN,6,10   FZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910011012,JERGENS,SKNCR SHEA BTR LTN,6,16.8OZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910011008,JERGENS,LTN SKIN FIRMING,3,16.8 FZ,02/19/2017,1.65,0.1,14.37,12.72,4.24,1.5,1.5,1.5,1.5,,,,1.65,1.65,1.65,N,N
001910011250,JERGENS,SHEA LOTION BONUS,6,21   FZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910010994,JERGENS,SKINCARE LOTN ORIG,6,21OZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910010999,JERGENS,SKNCRE ULT HLG LTN,6,21OZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
001910017077,JERGENS,SOOTHING ALOE,3,21   FZ,02/19/2017,1.65,0.1,14.37,12.72,4.24,1.5,1.5,1.5,1.5,,,,1.65,1.65,1.65,N,N
001910017555,JERGENS,DAILY MOISTURE,3,21FZ,02/19/2017,1.65,0.1,14.37,12.72,4.24,1.5,1.5,1.5,1.5,,,,1.65,1.65,1.65,N,N
001910011065,JERGENS,ULTRA HEALING BNS,6,26.50OZ,02/19/2017,3.3,0.1,28.74,25.44,4.24,3.0,3.0,3.0,3.0,,,,3.3,3.3,3.3,N,N
030187137112,CERAVE,MOIST LOTION,3,12   FZ,02/19/2017,3.0,0.1,26.1,23.10,7.70,,,,,,,,3.0,3.0,3.0,N,N
003600012852,KOTEX,UBK TWEEN WNG PAD,6,16   CT,02/19/2017,2.34,0.1,20.39,18.05,3.01,,,,,,,,2.34,2.34,2.34,N,N
003686524511,EARTHGRO,POTTING SOIL,60,1    CT,01/15/2017,20.65,0.1,179.06,158.41,2.64,,,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,Y,Y
063441821701,ALBANESE,CHOC CANDY DISPLAY,40,6    OZ,01/01/2017,13.6,0.1,119.2,105.60,2.64,13.6,13.6,13.6,13.6,,,,,,,Y,Y
009370930010,{PAMELAS,PANCAKE/WFL MIX GF,24,24   OZ,01/01/2017,14.36,0.1,126.44,112.08,4.67,14.36,14.36,14.36,14.36,14.36,,,,,,Y,N
004130301863,ESSEVRYDY,SS CHOCO CHIP,24,12   OZ,01/01/2017,4.8,0.1,42,37.20,1.55,4.8,,,,4.8,4.8,4.8,,,,N,N
004130301866,ESSEVRYDY,CHO CHIP MINI REAL,12,12   OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,2.4,2.4,2.4,,,,N,N
004130301867,ESSEVRYDY,MLK CHO BKING CHIP,12,11.5 OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,2.4,2.4,2.4,,,,N,N
004130301868,ESSEVRYDY,BTRSCTH BKING CHP,12,11   OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,2.4,2.4,2.4,,,,N,N
004130301865,ESSEVRYDY,PNT BTR BAKING CHP,12,10   OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,2.4,2.4,2.4,,,,N,N
004137670360,&FRANKFOR,EGG DSNY FRZN SNGL,24,1    OZ,01/01/2017,1.92,0.1,16.8,14.88,0.62,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,N,Y
065595605551,TON,CC COOKIE DGH BITE,12,4    OZ,01/01/2017,1.2,0.1,10.5,9.30,0.78,1.2,1.2,1.2,1.2,,,,,1.2,1.2,N,N
005844986001,{NAT PATH,KIDZ ORG FRSTD FLK,6,14OZ,01/01/2017,2.4,0.1,21.13,18.73,3.12,2.4,2.4,2.4,2.4,2.4,,,,,,N,N
004300000494,MXHSINTL,ORANGE CAFE,8,9.3  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000443,MXHSINTL,SF SUISSE MOCHA,8,4.1  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000329,MXHSINTL,SF FRENCH VAN CAFE,8,4    OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000486,MXHSINTL,CHAI LATTE,8,9    OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000447,MXHSINTL,VANILLA BEAN LATTE,8,8.5  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000332,MXHSINTL,CAFE FRANCAIS,8,7.6  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000488,MXHSINTL,VIENNA CAFE,8,9    OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000489,MXHSINTL,VAN CARAMEL LATTE,8,8.7  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000330,MXHSINTL,SF FRNCH VAN DECAF,8,4    OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000458,MXHSINTL,SUISSE MOCHA,8,7.2  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000487,MXHSINTL,HAZELNUT CAFE,8,9    OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
004300000333,MXHSINTL,FRNCH VANILLA CAFE,8,8.4  OZ,01/01/2017,2.5,0.1,22,19.50,2.44,2.5,2.5,,,,,,,,,N,N
007605010000,{ASIANFSN,SSME TERYKI SC ORG,6,15   OZ,01/01/2017,2.52,0.1,22.09,19.57,3.26,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
007605010001,{ASIANFSN,TERIYAKI SC LS ORG,6,15   OZ,01/01/2017,2.52,0.1,22.09,19.57,3.26,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
007605010002,{ASIANFSN,SPC GEN TSO SC ORG,6,15   OZ,01/01/2017,2.52,0.1,22.09,19.57,3.26,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
007605010004,{ASIANFSN,SWT&SR DIP SCE ORG,6,15   OZ,01/01/2017,2.52,0.1,22.09,19.57,3.26,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
073692418282,{MELINDA',XHOT HBNRO PPR SC,6,5    OZ,01/01/2017,1.44,0.1,12.66,11.22,1.87,1.44,1.44,1.44,1.44,1.44,,,,,,N,N
073692418183,{MELINDA',SAUCE XXXTRA HOT,12,5 OZ,01/01/2017,2.88,0.1,25.32,22.44,1.87,2.88,2.88,2.88,2.88,2.88,,,,,,N,N
073692418281,{MELINDA',MELINDA'S SAUCE HO,12,5 OZ,01/01/2017,2.88,0.1,25.32,22.44,1.87,2.88,2.88,2.88,2.88,2.88,,,,,,N,N
007341600045,{LUNDBERG,STKR BRWN RICE,12,5.9  OZ,01/01/2017,3.0,0.1,26.21,23.21,1.93,3.0,3.0,3.0,3.0,3.0,,,,,,N,N
007341600046,{LUNDBER,STKR BRWN RICE LS,12,5.9  OZ,01/01/2017,3.0,0.1,26.21,23.21,1.93,3.0,3.0,3.0,3.0,3.0,,,,,,N,N
007341600047,{LUNDBER,THN STAKRS 5 GRAIN,12,5.9  OZ,01/01/2017,3.0,0.1,26.21,23.21,1.93,3.0,3.0,3.0,3.0,3.0,,,,,,N,N
007341600048,{LUNDBER,THN STKR RD RCE QN,12,5.9  OZ,01/01/2017,3.0,0.1,26.21,23.21,1.93,3.0,3.0,3.0,3.0,3.0,,,,,,N,N
075703751693,OXICLEAN,STAIN REMOVER,8,21.5 OZ,03/05/2017,2.5,0.1,22,19.50,2.44,,,,,,,,,,2.5,N,N
008912521000,{ ANCIENT,PENNE PASTA,12,8OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
008912528000,{HARVESTT,WF QUINOA PAGODAS,12,8    OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
002570070931,ZIPLOC,CONTAINR EX SM SQR,6,8    CT,02/05/2017,1.57,0.1,13.76,12.19,2.03,1.32,,,,,1.57,1.57,1.57,1.32,,N,N
002570070941,ZIPLOC,CONT LG RCTNGL 2CT,6,2    CT,02/05/2017,1.57,0.1,13.76,12.19,2.03,1.32,,,,,1.57,1.57,1.57,1.32,,N,N
002570070933,ZIPLOC,CONTAINRS RND MED,6,3    CT,02/05/2017,1.57,0.1,13.76,12.19,2.03,1.32,,,,,1.57,1.57,1.57,1.32,,N,N
002570070935,ZIPLOC,CONTAINERS SML SQR,6,4    CT,02/05/2017,1.57,0.1,13.76,12.19,2.03,1.32,,,,,1.57,1.57,1.57,1.32,,N,N
002570070937,ZIPLOC,CONTAINERS SQR MED,6,3    CT,02/05/2017,1.57,0.1,13.76,12.19,2.03,1.32,,,,,1.57,1.57,1.57,1.32,,N,N
002570071147,ZIPLOC,ZIPLOC SANDWICH BG,12,90   CT,01/08/2017,3.85,0.1,33.78,29.93,2.49,,3.85,3.85,3.85,3.6,,,,,,N,N
002570018036,ZIPLOC%,TWIST N LOC SM CON,6,3CT,02/05/2017,1.57,0.1,13.76,12.19,2.03,1.32,,,,,1.57,1.57,1.57,1.32,,N,N
001780017517,PPY CHOW,NATURALS DDOG FD,1,15.5 LB,01/01/2017,1.5,0.1,13.17,11.67,11.67,1.5,1.5,1.5,1.5,1.5,,,,,,N,N
001780014910,PURINA,PPY CHW CMP BLD CD,1,16.5 LB,01/01/2017,1.5,0.1,13.17,11.67,11.67,1.5,1.5,1.5,1.5,1.5,,,,,,N,N
001780014911,PURINA,PPY CHW HLTHY MRSL,1,16.5LB,01/01/2017,1.5,0.1,13.17,11.67,11.67,1.5,1.5,1.5,1.5,1.5,,,,,,N,N
001780014913,PURINA,PPY CHW LRG BREED,1,16.5LB,01/01/2017,1.5,0.1,13.17,11.67,11.67,1.5,1.5,1.5,1.5,1.5,,,,,,N,N
004130304644,ESSEVRYDY,WILD BIRD FOOD,8,5    LB,02/19/2017,1.6,0.1,14,12.40,1.55,,,,,,,,1.6,1.6,1.6,N,N
008915680114,{SANTA BA,ANCHOVY STF OLIVES,6,5OZ,01/01/2017,1.74,0.1,15.33,13.59,2.27,1.74,1.74,1.74,1.74,1.74,,,,,,N,N
005844986003,{ENVIROKI,"KOALA CRISP,OG",6,11OZ,01/01/2017,2.4,0.1,21.13,18.73,3.12,2.4,2.4,2.4,2.4,2.4,,,,,,N,N
007341600017,{LUNDBERG,RICE CAKE OG WILD,12,8    OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
007341600013,{LUNDBERG,RICE CK OG TAMARI,12,8.5OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
007341600020,{LUNDBERG,RICE CK OG SESAME,12,9OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
007341600015,{LUNDBERG,"RICE CK,OG,BROWN,N",12,8.5  OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
007341600014,{LUNDBERG,"RICE CK,O",12,8.5  OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
007341600023,{LUNDBERG,RICE CAKES BROWN S,12,8.50 OZ,01/01/2017,3.24,0.1,28.37,25.13,2.09,3.24,3.24,3.24,3.24,3.24,,,,,,N,N
007341600037,{LUNDBERG,OG CARAMEL RICE CA,12,9.4  OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
005844960218,{NAT PATH,ORG HNY CORN FLAKE,12,10.6 OZ,01/01/2017,4.8,0.1,42.25,37.45,3.12,4.8,4.8,4.8,4.8,4.8,,,,,,N,N
005844960057,{NAT PATH,"CEREAL,OG,CORN FLA",12,10.6 OZ,01/01/2017,4.8,0.1,42.25,37.45,3.12,4.8,4.8,4.8,4.8,4.8,,,,,,N,N
008912529000,{QUINOAA,WHT FREE VEGETABLE,12,8.00 OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
008912526000,{QUINOA,WHT FREE ROTELLE,12,8.00 OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
008912523000,{QUINOAA,WHT FREE LINGUINE,12,8    OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
008912525000,{QUINOAA,WHT FREE SPAGHETTI,12,8.00 OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
008912527000,{QUINOAA,WHT FREE SHELLS,12,8OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
008912522000,{HARVESTT,WF QUINOA ELBOWS,12,8    OZ,01/01/2017,3.12,0.1,27.35,24.23,2.02,3.12,3.12,3.12,3.12,3.12,,,,,,N,N
001488650001,{DELL AMO,PASTA SAUCE,6,26   FZ,01/01/2017,3.48,0.1,30.47,26.99,4.50,3.48,3.48,3.48,3.48,3.48,,,,,,N,N
001488650005,{DELL AMO,PSTA BASIL GRLC,6,26FZ,01/01/2017,3.48,0.1,30.47,26.99,4.50,3.48,3.48,3.48,3.48,3.48,,,,,,N,N
007114055150,GEISHA,SLCD WTR CHESTNUTS,12,8OZ,01/08/2017,0.97,0.1,8.52,7.55,0.63,,0.97,0.97,0.97,0.72,,,,,0.72,N,N
007114055100,GEISHA,WHL WATR CHESTNUTS,12,8OZ,01/08/2017,0.97,0.1,8.52,7.55,0.63,,0.97,0.97,0.97,0.72,,,,,0.72,N,N
007114055161,GEISHA,DICED WTR CHESTNUT,12,8OZ,01/08/2017,0.97,0.1,8.52,7.55,0.63,,0.97,0.97,0.97,0.72,,,,,0.72,N,N
007114055201,GEISHA,SLICED BAMBOO SHTS,12,8 OZ,01/08/2017,0.97,0.1,8.52,7.55,0.63,,0.97,0.97,0.97,0.72,,,,,0.72,N,N
007093500701,{UMEYAA,COOKIE CHLD FORTUN,6,3OZ,01/01/2017,1.32,0.1,11.58,10.26,1.71,1.32,1.32,1.32,1.32,1.32,,,,,,N,N
007093500700,{UMEYAA,COOKIE FORTUNE BOX,6,3OZ,01/01/2017,1.32,0.1,11.58,10.26,1.71,1.32,1.32,1.32,1.32,1.32,,,,,,N,N
085413700023,{XOCHITLL,SALSA STN GRND HOT,6,15   OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085413700024,{XOCHITLL,SALSA STN GRND MLD,6,15   OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085413700007,{XOCHITLL,GREEN MED SLSA,6,15OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085413700006,{XOCHITLL,ASDA GRN MLD SLSA,6,15   OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085413700001,{XOCHITLL,CHIPOTLE HOT SALSA,6,15   OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085413700003,{XOCHITLL,CHIPOTLE MED SALSA,6,15OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085413700002,{XOCHITLL,CHIPOTLE MLD SALSA,6,15   OZ,01/01/2017,2.52,0.1,22.14,19.62,3.27,2.52,2.52,2.52,2.52,2.52,,,,,,N,N
085352200065,{ENJOY LF,GRAB&GO MNTAIN MAM,24,1.63 OZ,01/01/2017,2.16,0.1,19.01,16.85,0.70,2.16,2.16,2.16,2.16,2.16,,,,,,N,N
007341600039,{LUNDBERG,CINN TOAST RCE CKS,12,9.5  OZ,01/01/2017,3.96,0.1,34.86,30.90,2.58,3.96,3.96,3.96,3.96,3.96,,,,,,N,N
085556400306,{WAY BTTR,CHIPS NACHO CHEESE,12,5.5  OZ,01/01/2017,3.0,0.1,26.33,23.33,1.94,3.0,3.0,3.0,3.0,3.0,,,,,,N,N
007341600021,{LUNDBERG,RICE CAKE,12,8.8OZ,01/01/2017,3.24,0.1,28.37,25.13,2.09,3.24,3.24,3.24,3.24,3.24,,,,,,N,N
004130305470,ESSEVRYDY,DSH PACKS LMN SCNT,4,60   CT,01/01/2017,3.0,0.1,26.32,23.32,5.83,3.0,,,,,,,,,,N,N
004130304237,ESSEVRYDY,ARTCHK HRT X SMALL,12,14   OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,,,,,,,N,N
004130301058,ESSEVRYDY,ARTICHOKE HEARTS,12,14OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,,,,,,,N,N
004130304238,ESSEVRYDY,ARTCHK HRTS MD 6-8,12,14   OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,,,,,,,N,N
004130304239,ESSEVRYDY,ARTICHOKE HRTS LG,12,14   OZ,01/01/2017,2.4,0.1,21,18.60,1.55,2.4,,,,,,,,,,N,N
007107200410,{ALESSI,TOM STRAIN PASSATA,12,17.6 OZ,01/01/2017,2.16,0.1,18.96,16.80,1.40,2.16,2.16,2.16,2.16,2.16,,,,,,N,N
007107200411,{ALESSI,TOMATOES CHOPPED,12,17.6 OZ,01/01/2017,2.16,0.1,18.96,16.80,1.40,2.16,2.16,2.16,2.16,2.16,,,,,,N,N
002520000101,HURST,BEANS GRT NORTHERN,12,20   OZ,01/15/2017,2.4,0.1,21.03,18.63,1.55,,,2.4,2.4,2.4,2.4,2.4,2.4,,,N,N
007637101201,HOUSE FDS,ORG TOFU MED FIRM,12,14OZ,01/01/2017,1.8,0.1,15.85,14.05,1.17,1.8,1.8,1.8,,,,,,,,N,N
007637101231,HOUSE FDS,ORG TOFU XTRA FIRM,12,12OZ,01/01/2017,1.8,0.1,15.85,14.05,1.17,1.8,1.8,1.8,,,,,,,,N,N
003272900000,&MR DEES,MIXED PALLET 82999,792,1CT,01/01/2017,200.0,0.1,1756.19,1556.19,1.96,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,Y,Y
085573800202,KEHE,ACAI UNSWTN PURE P,8,14OZ,01/01/2017,4.24,0.1,37.23,32.99,4.12,4.24,4.24,4.24,4.24,4.24,,,,,,N,N
089507200039,AUNTIEANN,PRETZEL DOGS,6,16   OZ,01/22/2017,3.0,0.1,26.4,23.40,3.90,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
003272965322,OLD BAY,SEASONED FRIES,8,20OZ,01/29/2017,2.1,0.1,18.4,16.30,2.04,,,,,2.1,2.1,2.1,1.6,,,N,N
003272965433,OLD BAY,POTATO BITES,8,20   OZ,01/29/2017,2.1,0.1,18.4,16.30,2.04,,,,,2.1,2.1,2.1,1.6,,,N,N
